v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),lambda(nm),QE(%),photon energy (eV)
0.715516,2.48968521e+01,8.33131925e+00,3.41357488e+01,3.39823570e+00,4.80462712e+00,1.28453284e-01,3.15005643e-06,3.32636648e+00,7.18692170e-02,0.00000000e+00,610.000000,9.543243e+01,2.032749
0.747315,2.25369453e+01,1.06712805e+01,3.41357488e+01,4.49004434e+00,6.05277533e+00,1.28457728e-01,3.15061891e-06,4.39411460e+00,9.59297409e-02,0.00000000e+00,620.000000,9.546622e+01,1.999963
0.784553,1.90893641e+01,1.40989039e+01,3.41357488e+01,5.99679841e+00,7.97363897e+00,1.28463390e-01,3.15147900e-06,5.86439436e+00,1.32404050e-01,0.00000000e+00,630.000000,9.549463e+01,1.968217
0.827558,1.44884266e+01,1.86798446e+01,3.41357488e+01,7.89804326e+00,1.06533278e+01,1.28470421e-01,3.15270163e-06,7.71569693e+00,1.82346330e-01,0.00000000e+00,640.000000,9.551720e+01,1.937464
0.875266,8.94675650e+00,2.42015260e+01,3.41357488e+01,1.00665992e+01,1.40064449e+01,1.28478756e-01,3.15431331e-06,9.82322701e+00,2.43372174e-01,0.00000000e+00,650.000000,9.553337e+01,1.907657
0.925578,2.88438341e+00,3.02442866e+01,3.41357488e+01,1.23185108e+01,1.77972846e+01,1.28488094e-01,3.15629363e-06,1.20081230e+01,3.10387744e-01,0.00000000e+00,660.000000,9.554251e+01,1.878753
0.976190,-3.23795313e+00,3.63467254e+01,3.41357488e+01,1.44772299e+01,2.17409945e+01,1.28497861e-01,3.15860629e-06,1.40997864e+01,3.77443420e-01,0.00000000e+00,670.000000,9.554387e+01,1.850712
1.025090,-9.01802086e+00,4.21060834e+01,3.41357488e+01,1.64134340e+01,2.55641388e+01,1.28507524e-01,3.16120436e-06,1.59739483e+01,4.39485608e-01,0.00000000e+00,680.000000,9.553656e+01,1.823496
1.070788,-1.41576317e+01,4.72260324e+01,3.41357488e+01,1.80558597e+01,2.90416529e+01,1.28516646e-01,3.16404122e-06,1.75621378e+01,4.93721885e-01,0.00000000e+00,690.000000,9.551957e+01,1.797068
1.112378,-1.84756377e+01,5.15245611e+01,3.41357488e+01,1.93781045e+01,3.20179287e+01,1.28524766e-01,3.16710384e-06,1.88398284e+01,5.38276097e-01,0.00000000e+00,700.000000,9.549164e+01,1.771396
1.149388,-2.18775923e+01,5.49065934e+01,3.41357488e+01,2.03760280e+01,3.44020308e+01,1.28531422e-01,3.17036577e-06,1.98037287e+01,5.72299337e-01,0.00000000e+00,710.000000,9.545132e+01,1.746446
1.181791,-2.43582221e+01,5.73670434e+01,3.41357488e+01,2.10774494e+01,3.61610544e+01,1.28536435e-01,3.17377946e-06,2.04810536e+01,5.96395807e-01,0.00000000e+00,720.000000,9.539684e+01,1.722190
1.210078,-2.60155725e+01,5.90044823e+01,3.41357488e+01,2.15344230e+01,3.73415162e+01,1.28539879e-01,3.17732658e-06,2.09221745e+01,6.12248452e-01,0.00000000e+00,730.000000,9.532608e+01,1.698599
1.235197,-2.70394069e+01,6.00074000e+01,3.41357488e+01,2.18003912e+01,3.80784637e+01,1.28541945e-01,3.18089483e-06,2.11791415e+01,6.21249666e-01,0.00000000e+00,740.000000,9.523655e+01,1.675645
1.258222,-2.76443800e+01,6.05923301e+01,3.41357488e+01,2.19589259e+01,3.85048578e+01,1.28543205e-01,3.18448921e-06,2.13321597e+01,6.26766196e-01,0.00000000e+00,750.000000,9.512490e+01,1.653303
1.280038,-2.80075668e+01,6.09355025e+01,3.41357488e+01,2.20510186e+01,3.87559368e+01,1.28543949e-01,3.18808919e-06,2.14210430e+01,6.29975606e-01,0.00000000e+00,760.000000,9.498726e+01,1.631549
1.301209,-2.82417994e+01,6.11497272e+01,3.41357488e+01,2.21082952e+01,3.89128843e+01,1.28544416e-01,3.19163504e-06,2.14763217e+01,6.31973514e-01,0.00000000e+00,770.000000,9.481870e+01,1.610360
1.322048,-2.84096388e+01,6.12975620e+01,3.41357488e+01,2.21477301e+01,3.90212840e+01,1.28544739e-01,3.19508726e-06,2.15143801e+01,6.33349981e-01,0.00000000e+00,780.000000,9.461296e+01,1.589714
1.342720,-2.85440343e+01,6.14119544e+01,3.41357488e+01,2.21781923e+01,3.91052139e+01,1.28544989e-01,3.19852502e-06,2.15437785e+01,6.34413753e-01,0.00000000e+00,790.000000,9.436199e+01,1.569591
-0.159223,3.18446759e+01,2.22356023e+00,3.41357488e+01,4.43147547e-01,1.65248047e+00,1.27929061e-01,3.15286094e-06,4.32816876e-01,1.03306707e-02,0.00000000e+00,800.000000,9.405528e+01,1.549971
-0.138988,3.17976717e+01,2.25056384e+00,3.41357488e+01,4.54244208e-01,1.66838564e+00,1.27930833e-01,3.15286768e-06,4.43602351e-01,1.06418576e-02,0.00000000e+00,810.000000,9.367887e+01,1.530836
-0.118749,3.17498093e+01,2.27842616e+00,3.41357488e+01,4.65787263e-01,1.68470315e+00,1.27932588e-01,3.15287465e-06,4.54821327e-01,1.09659361e-02,0.00000000e+00,820.000000,9.321380e+01,1.512167
-0.098505,3.17010402e+01,2.30719484e+00,3.41357488e+01,4.77801246e-01,1.70145611e+00,1.27934337e-01,3.15288186e-06,4.66497615e-01,1.13036309e-02,0.00000000e+00,830.000000,9.263377e+01,1.493948
-0.078257,3.16513146e+01,2.33692056e+00,3.41357488e+01,4.90314499e-01,1.71866682e+00,1.27936082e-01,3.15288932e-06,4.78658743e-01,1.16557562e-02,0.00000000e+00,840.000000,9.190119e+01,1.476163
-0.058003,3.16005771e+01,2.36765803e+00,3.41357488e+01,5.03357752e-01,1.73635930e+00,1.27937821e-01,3.15289707e-06,4.91334560e-01,1.20231924e-02,0.00000000e+00,850.000000,9.096053e+01,1.458796
-0.037744,3.15487689e+01,2.39946652e+00,3.41357488e+01,5.16964388e-01,1.75455942e+00,1.27939556e-01,3.15290510e-06,5.04557494e-01,1.24068935e-02,0.00000000e+00,860.000000,8.972613e+01,1.441834
-0.017479,3.14958237e+01,2.43241035e+00,3.41357488e+01,5.31170754e-01,1.77329515e+00,1.27941287e-01,3.15291343e-06,5.18362858e-01,1.28078958e-02,0.00000000e+00,870.000000,8.805728e+01,1.425261
0.002792,3.14416751e+01,2.46655946e+00,3.41357488e+01,5.46016525e-01,1.79259676e+00,1.27943014e-01,3.15292210e-06,5.32789199e-01,1.32273264e-02,0.00000000e+00,880.000000,8.571363e+01,1.409065
0.023069,3.13862448e+01,2.50199013e+00,3.41357488e+01,5.61545119e-01,1.81249712e+00,1.27944737e-01,3.15293111e-06,5.47878704e-01,1.36664151e-02,0.00000000e+00,890.000000,8.222381e+01,1.393233
0.043353,3.13294490e+01,2.53878578e+00,3.41357488e+01,5.77804183e-01,1.83303199e+00,1.27946457e-01,3.15294049e-06,5.63677677e-01,1.41265058e-02,0.00000000e+00,900.000000,7.652631e+01,1.377752
0.063644,3.12711959e+01,2.57703786e+00,3.41357488e+01,5.94846173e-01,1.85424036e+00,1.27948174e-01,3.15295028e-06,5.80237102e-01,1.46090715e-02,0.00000000e+00,300.000000,1.369315e+01,4.133257
0.083943,3.12113871e+01,2.61684700e+00,3.41357488e+01,6.12729037e-01,1.87616492e+00,1.27949889e-01,3.15296049e-06,5.97613306e-01,1.51157302e-02,0.00000000e+00,310.000000,1.681666e+01,3.999926
0.104250,3.11499107e+01,2.65832426e+00,3.41357488e+01,6.31517031e-01,1.89885248e+00,1.27951602e-01,3.15297116e-06,6.15868766e-01,1.56482649e-02,0.00000000e+00,320.000000,2.092962e+01,3.874928
0.124567,3.10866409e+01,2.70159275e+00,3.41357488e+01,6.51281734e-01,1.92235455e+00,1.27953313e-01,3.15298232e-06,6.35073089e-01,1.62086452e-02,0.00000000e+00,330.000000,2.663344e+01,3.757506
0.144893,3.10214440e+01,2.74678952e+00,3.41357488e+01,6.72103303e-01,1.94672804e+00,1.27955025e-01,3.15299401e-06,6.55304248e-01,1.67990545e-02,0.00000000e+00,340.000000,3.533589e+01,3.646991
0.165229,3.09541650e+01,2.79406800e+00,3.41357488e+01,6.94072112e-01,1.97203600e+00,1.27956736e-01,3.15300629e-06,6.76650191e-01,1.74219210e-02,0.00000000e+00,350.000000,5.248057e+01,3.542791
0.185577,3.08846328e+01,2.84360115e+00,3.41357488e+01,7.17290950e-01,1.99834860e+00,1.27958448e-01,3.15301919e-06,6.99210995e-01,1.80799550e-02,0.00000000e+00,360.000000,8.330349e+01,3.444381
0.205937,3.08126477e+01,2.89558568e+00,3.41357488e+01,7.41878073e-01,2.02574429e+00,1.27960162e-01,3.15303277e-06,7.23101878e-01,1.87761945e-02,0.00000000e+00,370.000000,8.554862e+01,3.351289
0.226310,3.07379854e+01,2.95024792e+00,3.41357488e+01,7.67971639e-01,2.05431125e+00,1.27961878e-01,3.15304710e-06,7.48457578e-01,1.95140607e-02,0.00000000e+00,380.000000,8.854696e+01,3.263097
0.246698,3.06603871e+01,3.00784011e+00,3.41357488e+01,7.95716632e-01,2.08415668e+00,1.27963650e-01,3.15306226e-06,7.75419618e-01,2.02970144e-02,0.00000000e+00,390.000000,9.421594e+01,3.179428
0.267102,3.05795264e+01,3.06870064e+00,3.41357488e+01,8.25353234e-01,2.11537888e+00,1.27965375e-01,3.15307834e-06,8.04222956e-01,2.11302783e-02,0.00000000e+00,400.000000,9.432089e+01,3.099943
0.287525,3.04950204e+01,3.13320491e+00,3.41357488e+01,8.57117616e-01,2.14811703e+00,1.27967107e-01,3.15309546e-06,8.35099063e-01,2.20185522e-02,0.00000000e+00,410.000000,9.442249e+01,3.024334
0.307968,3.04063854e+01,3.20184082e+00,3.41357488e+01,8.91343915e-01,2.18252490e+00,1.27968849e-01,3.15311377e-06,8.68376140e-01,2.29677741e-02,0.00000000e+00,420.000000,9.452084e+01,2.952326
0.328435,3.03129800e+01,3.27524723e+00,3.41357488e+01,9.28486682e-01,2.21878680e+00,1.27970602e-01,3.15313345e-06,9.04501669e-01,2.39850121e-02,0.00000000e+00,430.000000,9.461603e+01,2.883667
0.348930,3.02139358e+01,3.35429237e+00,3.41357488e+01,9.69185699e-01,2.25713115e+00,1.27972371e-01,3.15315478e-06,9.44106773e-01,2.50789261e-02,0.00000000e+00,440.000000,9.470814e+01,2.818130
0.369460,3.01080279e+01,3.44020019e+00,3.41357488e+01,1.01436801e+00,2.29785487e+00,1.27974162e-01,3.15317814e-06,9.88107420e-01,2.62605885e-02,0.00000000e+00,450.000000,9.479725e+01,2.755504
0.390033,2.99934705e+01,3.53475711e+00,3.41357488e+01,1.06540901e+00,2.34136896e+00,1.27975981e-01,3.15320408e-06,1.03786400e+00,2.75450133e-02,0.00000000e+00,460.000000,9.488338e+01,2.695602
0.410662,2.98675679e+01,3.64065784e+00,3.41357488e+01,1.12438998e+00,2.38828687e+00,1.27977842e-01,3.15323346e-06,1.09543587e+00,2.89541087e-02,0.00000000e+00,470.000000,9.496658e+01,2.638249
0.431369,2.97261287e+01,3.76209828e+00,3.41357488e+01,1.19451682e+00,2.43959854e+00,1.27979763e-01,3.15326760e-06,1.16399433e+00,3.05224953e-02,0.00000000e+00,480.000000,9.504686e+01,2.583285
0.452188,2.95624114e+01,3.90581222e+00,3.41357488e+01,1.28081122e+00,2.49701607e+00,1.27981774e-01,3.15330862e-06,1.24850216e+00,3.23090636e-02,0.00000000e+00,490.000000,9.512422e+01,2.530565
0.473173,2.93653245e+01,4.08289919e+00,3.41357488e+01,1.39125566e+00,2.56365646e+00,1.27983924e-01,3.15336000e-06,1.35683585e+00,3.44198055e-02,0.00000000e+00,500.000000,9.519864e+01,2.479954
0.494419,2.91162095e+01,4.31201434e+00,3.41357488e+01,1.53866074e+00,2.64536415e+00,1.27986295e-01,3.15342761e-06,1.50160877e+00,3.70519683e-02,0.00000000e+00,510.000000,9.527009e+01,2.431327
0.516082,2.87835139e+01,4.62471207e+00,3.41357488e+01,1.74355657e+00,2.75316332e+00,1.27989029e-01,3.15352139e-06,1.70298106e+00,4.05755158e-02,0.00000000e+00,520.000000,9.533852e+01,2.384571
0.538427,2.83146741e+01,5.07354848e+00,3.41357488e+01,2.03813018e+00,2.90742279e+00,1.27992360e-01,3.15365801e-06,1.99246041e+00,4.56697624e-02,0.00000000e+00,530.000000,9.540384e+01,2.339579
0.561866,2.76267826e+01,5.74142624e+00,3.41357488e+01,2.46980170e+00,3.14362468e+00,1.27996705e-01,3.15386407e-06,2.41629623e+00,5.35054685e-02,0.00000000e+00,540.000000,9.546598e+01,2.296254
0.586995,2.66010121e+01,6.74721761e+00,3.41357488e+01,3.10126114e+00,3.51795082e+00,1.28002491e-01,3.15418015e-06,3.03535537e+00,6.59057727e-02,0.00000000e+00,550.000000,9.552480e+01,2.254504
0.614502,2.50996655e+01,8.22856447e+00,3.41357488e+01,3.99665603e+00,4.10389488e+00,1.28010404e-01,3.15465726e-06,3.91149615e+00,8.51598771e-02,0.00000000e+00,560.000000,9.558018e+01,2.214245
0.644938,2.30124314e+01,1.02957910e+01,3.41357488e+01,5.19441504e+00,4.97335178e+00,1.28020987e-01,3.15534722e-06,5.08111346e+00,1.13301577e-01,0.00000000e+00,570.000000,9.563192e+01,2.175398
0.678433,2.03133154e+01,1.29748361e+01,3.41357488e+01,6.67984130e+00,6.16695730e+00,1.28034347e-01,3.15628904e-06,6.52877749e+00,1.51063808e-01,0.00000000e+00,580.000000,9.567985e+01,2.137891
0.714569,1.70862686e+01,1.61817221e+01,3.41357488e+01,8.38080549e+00,7.67286331e+00,1.28050128e-01,3.15750277e-06,8.18353737e+00,1.97268114e-01,0.00000000e+00,590.000000,9.572370e+01,2.101656
0.752500,1.34999949e+01,1.97483466e+01,3.41357488e+01,1.01900639e+01,9.43021193e+00,1.28067667e-01,3.15899238e-06,9.94073429e+00,2.49329575e-01,0.00000000e+00,600.000000,9.576321e+01,2.066628
0.791274,9.74525544e+00,2.34830747e+01,3.41357488e+01,1.20025234e+01,1.13524620e+01,1.28086093e-01,3.16074096e-06,1.16987671e+01,3.03756280e-01,0.00000000e+00,610.000000,9.579805e+01,2.032749
0.829900,6.01992852e+00,2.71883810e+01,3.41357488e+01,1.37226729e+01,1.33376004e+01,1.28104546e-01,3.16274432e-06,1.33653473e+01,3.57325616e-01,0.00000000e+00,620.000000,9.582783e+01,1.999963
0.867529,2.49427699e+00,3.06942248e+01,3.41357488e+01,1.52795139e+01,1.52865855e+01,1.28122224e-01,3.16499021e-06,1.48722382e+01,4.07275792e-01,0.00000000e+00,630.000000,9.585210e+01,1.968217
0.903454,-6.90854035e-01,3.38593541e+01,3.41357488e+01,1.66200103e+01,1.71112023e+01,1.28138344e-01,3.16747253e-06,1.61687493e+01,4.51261035e-01,0.00000000e+00,640.000000,9.587036e+01,1.937464
0.937127,-3.42548665e+00,3.65740708e+01,3.41357488e+01,1.77146581e+01,1.87312572e+01,1.28152357e-01,3.17017427e-06,1.72268108e+01,4.87847278e-01,0.00000000e+00,650.000000,9.588198e+01,1.907657
0.968219,-5.64382593e+00,3.87722210e+01,3.41357488e+01,1.85535689e+01,2.00904851e+01,1.28163868e-01,3.17306736e-06,1.80373443e+01,5.16224582e-01,0.00000000e+00,660.000000,9.588626e+01,1.878753
0.996654,-7.33081942e+00,4.04388558e+01,3.41357488e+01,1.91370515e+01,2.11736285e+01,1.28172563e-01,3.17611084e-06,1.86009208e+01,5.36130669e-01,0.00000000e+00,670.000000,9.588237e+01,1.850712
1.022707,-8.54149047e+00,4.16295769e+01,3.41357488e+01,1.95159535e+01,2.19854413e+01,1.28178889e-01,3.17924233e-06,1.89667224e+01,5.49231123e-01,0.00000000e+00,680.000000,9.586932e+01,1.823496
1.046885,-9.37704434e+00,4.24455698e+01,3.41357488e+01,1.97389826e+01,2.25784008e+01,1.28183294e-01,3.18239517e-06,1.91818977e+01,5.57084889e-01,0.00000000e+00,690.000000,9.584597e+01,1.797068
1.069753,-9.95055033e+00,4.29990209e+01,3.41357488e+01,1.98498403e+01,2.30209912e+01,1.28186265e-01,3.18550145e-06,1.92888417e+01,5.60998543e-01,0.00000000e+00,700.000000,9.581092e+01,1.771396
1.091823,-1.03646081e+01,4.33930797e+01,3.41357488e+01,1.98954101e+01,2.33694780e+01,1.28188386e-01,3.18854440e-06,1.93327512e+01,5.62658868e-01,0.00000000e+00,710.000000,9.576253e+01,1.746446
1.113433,-1.06865694e+01,4.36950370e+01,3.41357488e+01,1.99049153e+01,2.36619284e+01,1.28190013e-01,3.19149602e-06,1.93418462e+01,5.63069173e-01,0.00000000e+00,720.000000,9.569884e+01,1.722190
1.134793,-1.09586015e+01,4.39470653e+01,3.41357488e+01,1.98952319e+01,2.39236389e+01,1.28191374e-01,3.19435158e-06,1.93324175e+01,5.62814412e-01,0.00000000e+00,730.000000,9.561746e+01,1.698599
1.156012,-1.12023363e+01,4.41707299e+01,3.41357488e+01,1.98759022e+01,2.41666318e+01,1.28192583e-01,3.19710226e-06,1.93136808e+01,5.62221392e-01,0.00000000e+00,740.000000,9.551548e+01,1.675645
1.177164,-1.14328418e+01,4.43812331e+01,3.41357488e+01,1.98515744e+01,2.44014618e+01,1.28193721e-01,3.19977261e-06,1.92901182e+01,5.61456167e-01,0.00000000e+00,750.000000,9.538945e+01,1.653303
1.198269,-1.16537294e+01,4.45821237e+01,3.41357488e+01,1.98253017e+01,2.46286240e+01,1.28194809e-01,3.20235554e-06,1.92646830e+01,5.60618747e-01,0.00000000e+00,760.000000,9.523476e+01,1.631549
1.219356,-1.18712077e+01,4.47795879e+01,3.41357488e+01,1.97975473e+01,2.48538414e+01,1.28195880e-01,3.20486344e-06,1.92378173e+01,5.59730047e-01,0.00000000e+00,770.000000,9.504595e+01,1.610360
1.240419,-1.20838995e+01,4.49721857e+01,3.41357488e+01,1.97694433e+01,2.50745423e+01,1.28196926e-01,3.20728831e-06,1.92106197e+01,5.58823557e-01,0.00000000e+00,780.000000,9.481579e+01,1.589714
1.261480,-1.22960363e+01,4.51643084e+01,3.41357488e+01,1.97410316e+01,2.52950756e+01,1.28197971e-01,3.20965357e-06,1.91831238e+01,5.57907828e-01,0.00000000e+00,790.000000,9.453577e+01,1.569591
-0.149687,2.99374425e+01,2.43333099e+00,3.24289640e+01,7.67129328e-01,1.53765652e+00,1.28539836e-01,5.30680539e-06,7.45793721e-01,2.13356068e-02,0.00000000e+00,800.000000,9.419393e+01,1.549971
-0.129413,2.98825276e+01,2.46824400e+00,3.24289640e+01,7.83170878e-01,1.55652057e+00,1.28547247e-01,5.30681374e-06,7.61357475e-01,2.18134027e-02,0.00000000e+00,810.000000,9.377478e+01,1.530836
-0.109132,2.98264799e+01,2.50429175e+00,3.24289640e+01,7.99748270e-01,1.57598343e+00,1.28554737e-01,5.30682237e-06,7.77440936e-01,2.23073342e-02,0.00000000e+00,820.000000,9.325735e+01,1.512167
-0.088846,2.97692382e+01,2.54153341e+00,3.24289640e+01,8.16887747e-01,1.59607804e+00,1.28562310e-01,5.30683129e-06,7.94069633e-01,2.28181140e-02,0.00000000e+00,830.000000,9.261271e+01,1.493948
-0.068554,2.97107368e+01,2.58003489e+00,3.24289640e+01,8.34618768e-01,1.61684085e+00,1.28569969e-01,5.30684052e-06,8.11272144e-01,2.33466244e-02,0.00000000e+00,840.000000,9.179974e+01,1.476163
-0.048255,2.96509045e+01,2.61986716e+00,3.24289640e+01,8.52972844e-01,1.63831129e+00,1.28577715e-01,5.30685008e-06,8.29079036e-01,2.38938081e-02,0.00000000e+00,850.000000,9.075814e+01,1.458796
-0.027948,2.95896650e+01,2.66110671e+00,3.24289640e+01,8.71983730e-01,1.66053212e+00,1.28585552e-01,5.30685998e-06,8.47523056e-01,2.44606742e-02,0.00000000e+00,860.000000,8.939569e+01,1.441834
-0.007635,2.95269355e+01,2.70383619e+00,3.24289640e+01,8.91687663e-01,1.68354974e+00,1.28593484e-01,5.30687024e-06,8.66639358e-01,2.50483050e-02,0.00000000e+00,870.000000,8.756392e+01,1.425261
0.012687,2.94626266e+01,2.74814511e+00,3.24289640e+01,9.12123621e-01,1.70741467e+00,1.28601512e-01,5.30688088e-06,8.86465758e-01,2.56578629e-02,0.00000000e+00,880.000000,8.500656e+01,1.409065
0.033017,2.93966411e+01,2.79413062e+00,3.24289640e+01,9.33333619e-01,1.73218205e+00,1.28609641e-01,5.30689194e-06,9.07043020e-01,2.62905990e-02,0.00000000e+00,890.000000,8.123562e+01,1.393233
0.053356,2.93288734e+01,2.84189837e+00,3.24289640e+01,9.55363034e-01,1.75791215e+00,1.28617874e-01,5.30690343e-06,9.28415172e-01,2.69478626e-02,0.00000000e+00,900.000000,7.516768e+01,1.377752
0.073704,2.92592082e+01,2.89156355e+00,3.24289640e+01,9.78260974e-01,1.78467105e+00,1.28626215e-01,5.30691539e-06,9.50629862e-01,2.76311115e-02,0.00000000e+00,300.000000,1.384802e+01,4.133257
0.094062,2.91875197e+01,2.94325209e+00,3.24289640e+01,1.00208068e+00,1.81253143e+00,1.28634668e-01,5.30692785e-06,9.73738758e-01,2.83419237e-02,0.00000000e+00,310.000000,1.699276e+01,3.999926
0.114432,2.91136698e+01,2.99710196e+00,3.24289640e+01,1.02688001e+00,1.84157341e+00,1.28643237e-01,5.30694083e-06,9.97797995e-01,2.90820114e-02,0.00000000e+00,320.000000,2.113290e+01,3.874928
0.134812,2.90375070e+01,3.05326477e+00,3.24289640e+01,1.05272192e+00,1.87188561e+00,1.28651926e-01,5.30695438e-06,1.02286869e+00,2.98532353e-02,0.00000000e+00,330.000000,2.687365e+01,3.757506
0.155206,2.89588642e+01,3.11190762e+00,3.24289640e+01,1.07967514e+00,1.90356643e+00,1.28660742e-01,5.30696855e-06,1.04901752e+00,3.06576228e-02,0.00000000e+00,340.000000,3.563234e+01,3.646991
0.175612,2.88775565e+01,3.17321529e+00,3.24289640e+01,1.10781479e+00,1.93672551e+00,1.28669687e-01,5.30698337e-06,1.07631740e+00,3.14973864e-02,0.00000000e+00,350.000000,5.289231e+01,3.542791
0.196033,2.87933790e+01,3.23739283e+00,3.24289640e+01,1.13722321e+00,1.97148554e+00,1.28678770e-01,5.30699890e-06,1.10484826e+00,3.23749473e-02,0.00000000e+00,360.000000,8.392893e+01,3.444381
0.216469,2.87061030e+01,3.30466879e+00,3.24289640e+01,1.16799090e+00,2.00798459e+00,1.28687994e-01,5.30701520e-06,1.13469794e+00,3.32929601e-02,0.00000000e+00,370.000000,8.614030e+01,3.351289
0.236923,2.86154726e+01,3.37529919e+00,3.24289640e+01,1.20021754e+00,2.04637898e+00,1.28697366e-01,5.30703232e-06,1.16596319e+00,3.42543431e-02,0.00000000e+00,380.000000,8.909395e+01,3.263097
0.257394,2.85211992e+01,3.44957259e+00,3.24289640e+01,1.23401323e+00,2.08684716e+00,1.28706895e-01,5.30705035e-06,1.19875092e+00,3.52623122e-02,0.00000000e+00,390.000000,9.467917e+01,3.179428
0.277885,2.84229549e+01,3.52781695e+00,3.24289640e+01,1.26949997e+00,2.12959509e+00,1.28716585e-01,5.30706937e-06,1.23317955e+00,3.63204211e-02,0.00000000e+00,400.000000,9.477616e+01,3.099943
0.298398,2.83203627e+01,3.61040909e+00,3.24289640e+01,1.30681334e+00,2.17486400e+00,1.28726447e-01,5.30708946e-06,1.26938073e+00,3.74326080e-02,0.00000000e+00,410.000000,9.486999e+01,3.024334
0.318935,2.82129831e+01,3.69778870e+00,3.24289640e+01,1.34610452e+00,2.22294238e+00,1.28736487e-01,5.30711075e-06,1.30750127e+00,3.86032508e-02,0.00000000e+00,420.000000,9.496077e+01,2.952326
0.339499,2.81002919e+01,3.79047988e+00,3.24289640e+01,1.38754273e+00,2.27418513e+00,1.28746716e-01,5.30713337e-06,1.34770550e+00,3.98372316e-02,0.00000000e+00,430.000000,9.504857e+01,2.883667
0.360092,2.79816454e+01,3.88912633e+00,3.24289640e+01,1.43131811e+00,2.32904577e+00,1.28757145e-01,5.30715747e-06,1.39017809e+00,4.11400144e-02,0.00000000e+00,440.000000,9.513346e+01,2.818130
0.380719,2.78562213e+01,3.99455049e+00,3.24289640e+01,1.47764521e+00,2.38813219e+00,1.28767782e-01,5.30718327e-06,1.43512747e+00,4.25177364e-02,0.00000000e+00,450.000000,9.521549e+01,2.755504
0.401385,2.77229150e+01,4.10785676e+00,3.24289640e+01,1.52676730e+00,2.45230551e+00,1.28778642e-01,5.30721104e-06,1.48278998e+00,4.39773176e-02,0.00000000e+00,460.000000,9.529471e+01,2.695602
0.422099,2.75801570e+01,4.23061468e+00,3.24289640e+01,1.57896155e+00,2.52285809e+00,1.28789737e-01,5.30724119e-06,1.53343496e+00,4.55265914e-02,0.00000000e+00,470.000000,9.537113e+01,2.638249
0.442872,2.74255828e+01,4.36518886e+00,3.24289640e+01,1.63454549e+00,2.60183698e+00,1.28801082e-01,5.30727430e-06,1.58737103e+00,4.71744597e-02,0.00000000e+00,480.000000,9.544476e+01,2.583285
0.463723,2.72554354e+01,4.51533616e+00,3.24289640e+01,1.69388509e+00,2.69263308e+00,1.28812691e-01,5.30731133e-06,1.64495401e+00,4.89310749e-02,0.00000000e+00,490.000000,9.551559e+01,2.530565
0.484683,2.70634847e+01,4.68728682e+00,3.24289640e+01,1.75740473e+00,2.80105220e+00,1.28824582e-01,5.30735382e-06,1.70659668e+00,5.08080491e-02,0.00000000e+00,500.000000,9.558359e+01,2.479954
