source_file,simulation_id,scan_point,thickness[µm],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
thickness.iv,2,48,0.5408,1.033776,-18.7552943,50.8313432,33.0347316,6.56962664,44.1194714,0.128720832,0.0135243455,6.44610409,0.123522559,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,49,0.5408,1.074269,-22.8537092,54.9099478,33.0347316,6.96576059,47.8019218,0.128726139,0.0135392981,6.83173202,0.134028576,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,50,0.5408,1.106602,-25.320336,57.3563278,33.0347316,7.19497595,50.019067,0.128729398,0.013555446,7.05478386,0.140192099,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,51,0.5408,1.133459,-26.6918063,58.708134,33.0347316,7.31958871,51.246242,0.128731245,0.0135720833,7.17599812,0.143590591,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,52,0.5408,1.157203,-27.440565,59.4351384,33.0347316,7.38363848,51.9091788,0.128732188,0.0135889805,7.23837057,0.145267913,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,53,0.5408,1.179309,-27.8617929,59.8362988,33.0347316,7.41976368,52.2741965,0.128732739,0.0136058983,7.2735106,0.146253081,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,54,0.5408,1.200605,-28.1210048,60.0754799,33.0347316,7.44123476,52.4918895,0.128733068,0.0136225739,7.29439499,0.146839771,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,55,0.5408,1.221502,-28.3003106,60.2347747,33.0347316,7.45551255,52.63689,0.128733289,0.0136388199,7.30828194,0.147230606,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,56,0.5408,1.242202,-28.4404118,60.3548743,33.0347316,7.46626764,52.7462182,0.128733455,0.0136549966,7.31874219,0.147525451,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,57,0.5408,1.2628,-28.5600524,60.4545174,33.0347316,7.47518412,52.8369288,0.128733594,0.0136708417,7.32741396,0.147770158,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,58,0.5408,1.283342,-28.6683514,60.5428207,33.0347316,7.48307982,52.9173207,0.128733716,0.0136864088,7.33509281,0.147987017,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,59,0.5408,1.303849,-28.7697508,60.6242251,33.0347316,7.49035285,52.9914366,0.12873383,0.0137018009,7.34216597,0.148186882,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,60,0.5408,1.32433,-28.8660664,60.7005457,33.0347316,7.49716611,53.0609289,0.128733936,0.0137168055,7.34879192,0.148374189,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,2,61,0.5408,1.344794,-28.958892,60.7733764,33.0347316,7.5036626,53.1272481,0.128734038,0.0137316131,7.35510975,0.148552848,0.0,0.887647,30.56468903,59.7493,16.2104,0.631691,25.66188028
thickness.iv,3,1,0.585,-0.156592,31.3184962,2.04729749,33.3879232,0.074964641,1.835105,0.128470997,0.00875685487,0.0748664846,9.81563504e-05,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,2,0.585,-0.136286,31.2572586,2.08852772,33.3879232,0.0763833548,1.87490823,0.128476308,0.00875982817,0.0762750659,0.000108288973,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,3,0.585,-0.115973,31.194661,2.13112525,33.3879232,0.0778693001,1.91601167,0.128481602,0.00876268035,0.0777497353,0.000119564715,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,4,0.585,-0.095653,31.130666,2.17512012,33.3879232,0.0794282379,1.9584396,0.128486882,0.00876540833,0.0792961306,0.00013210734,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,5,0.585,-0.075326,31.0652396,2.22054644,33.3879232,0.0810665068,2.00221978,0.128492146,0.00876801021,0.0809204541,0.000146052731,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,6,0.585,-0.054992,30.9983442,2.26744169,33.3879232,0.0827910714,2.04738274,0.128497396,0.00877048479,0.082629522,0.00016154933,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,7,0.585,-0.03465,30.9299382,2.31584766,33.3879232,0.0846095791,2.09396262,0.128502631,0.00877283166,0.0844308198,0.000178759256,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,8,0.585,-0.0143,30.8599741,2.36581148,33.3879232,0.0865304255,2.14199816,0.128507852,0.00877505118,0.0863325658,0.000197859605,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,9,0.585,0.006058,30.7883989,2.4173866,33.3879232,0.088562829,2.19153357,0.128513057,0.00877714446,0.088343785,0.000219043998,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,10,0.585,0.026424,30.7151515,2.47063384,33.3879232,0.0907169198,2.24261956,0.128518246,0.00877911337,0.0904743954,0.000242524402,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,11,0.585,0.046799,30.6401628,2.52562244,33.3879232,0.0930038437,2.29531422,0.128523418,0.00878096046,0.0927353104,0.00026853329,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,12,0.585,0.067183,30.5633539,2.5824311,33.3879232,0.0954358876,2.34968395,0.128528573,0.00878268891,0.0951385614,0.000297326186,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,13,0.585,0.087577,30.4846356,2.64114908,33.3879232,0.09802663,2.40580444,0.128533708,0.00878430243,0.0976974453,0.000329184665,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,14,0.585,0.10798,30.4039072,2.70187734,33.3879232,0.100791122,2.46376159,0.128538823,0.00878580521,0.100426702,0.000364419864,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,15,0.585,0.128395,30.3210546,2.76472971,33.3879232,0.103746105,2.52365248,0.128543916,0.00878720179,0.103342729,0.000403376608,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,16,0.585,0.14882,30.23595,2.82983426,33.3879232,0.106910275,2.5855865,0.128548986,0.00878849701,0.106463837,0.000446438232,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,17,0.585,0.169258,30.148449,2.89733477,33.3879232,0.110304602,2.64968644,0.12855403,0.00878969592,0.10981057,0.00049403224,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,18,0.585,0.189708,30.0583911,2.96739246,33.3879232,0.113952721,2.71608989,0.128559048,0.00879080368,0.113406084,0.00054663695,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,19,0.585,0.210172,29.9655953,3.04018804,33.3879232,0.117881424,2.78495075,0.128564036,0.00879182549,0.117276635,0.00060478933,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,20,0.585,0.230651,29.8698588,3.11592415,33.3879232,0.122121282,2.85644111,0.128568994,0.00879276657,0.121452188,0.000669094279,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,21,0.585,0.251145,29.7709543,3.19482841,33.3879232,0.126707467,2.93075339,0.128573919,0.00879363207,0.125967231,0.000740235688,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,22,0.585,0.271657,29.6686252,3.27715719,33.3879232,0.131680866,3.00810309,0.12857881,0.00879442704,0.130861876,0.000818989748,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,23,0.585,0.292187,29.5625814,3.36320054,33.3879232,0.137089657,3.08873207,0.128583665,0.00879515639,0.136183416,0.000906241099,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,24,0.585,0.312738,29.4524929,3.45328872,33.3879232,0.142991632,3.17291278,0.128588482,0.00879582488,0.141988629,0.00100300275,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,25,0.585,0.33331,29.3379797,3.54780114,33.3879232,0.149457754,3.26095368,0.128593261,0.00879643709,0.148347313,0.00111044112,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,26,0.585,0.353907,29.2186011,3.64717935,33.3879232,0.156577768,3.35320659,0.128597999,0.00879699743,0.15534786,0.00122990842,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,27,0.585,0.374531,29.0938336,3.75194638,33.3879232,0.164469249,3.45007692,0.128602696,0.0087975101,0.163106263,0.00136298609,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,28,0.585,0.395185,28.9630426,3.86273678,33.3879232,0.173292289,3.55203916,0.128607351,0.00879797915,0.171780743,0.00151154624,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,29,0.585,0.415873,28.8254339,3.98034484,33.3879232,0.183273324,3.65966115,0.128611963,0.00879840845,0.181595481,0.00167784373,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,30,0.585,0.4366,28.679974,4.10580404,33.3879232,0.194743389,3.77364532,0.12861653,0.00879880174,0.192878725,0.0018646642,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,31,0.585,0.457374,28.5252561,4.24052083,33.3879232,0.208198746,3.89490187,0.128621054,0.00879916269,0.206123168,0.00207557803,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,32,0.585,0.478204,28.3592707,4.38650552,33.3879232,0.224395898,4.02468459,0.128625535,0.00879949496,0.222080496,0.00231540243,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,33,0.585,0.499105,28.1789947,4.54678049,33.3879232,0.24449996,4.16485075,0.128629973,0.00879980238,0.24190888,0.00259108062,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,34,0.585,0.520102,27.9796538,4.72612046,33.3879232,0.270317672,4.31836833,0.128634371,0.00880008919,0.267404263,0.00291340855,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,35,0.585,0.541233,27.7533491,4.93242455,33.3879232,0.304667828,4.49031762,0.128638733,0.00880036055,0.301367335,0.00330049305,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,36,0.585,0.562568,27.486475,5.1792976,33.3879232,0.35197682,4.68987709,0.128643067,0.00880062343,0.348192079,0.00378474078,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,37,0.585,0.584226,27.1548406,5.49093119,33.3879232,0.419238398,4.93424452,0.128647387,0.0088008884,0.414811429,0.00442696835,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,38,0.585,0.606427,26.7145155,5.91125459,33.3879232,0.51753722,5.25626447,0.128651719,0.0088011729,0.512192717,0.00534450374,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,39,0.585,0.629574,26.0851931,6.52057617,33.3879232,0.66435219,5.71876635,0.128656114,0.00880150752,0.657586904,0.00676528543,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,40,0.585,0.65439,25.1220497,7.46371753,33.3879232,0.8866227,6.43963222,0.128660663,0.0088019472,0.877498067,0.0091246325,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,41,0.585,0.682121,23.5757543,8.99000906,33.3879232,1.22348798,7.62905296,0.128665528,0.0088025897,1.21027601,0.013211969,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,42,0.585,0.714703,21.0594688,11.4862895,33.3879232,1.72461145,9.6242035,0.128670976,0.00880360038,1.70430268,0.0203087728,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,43,0.585,0.754549,17.0901743,15.435588,33.3879232,2.43529372,12.8628117,0.128677364,0.00880523115,2.40321759,0.032076129,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,44,0.585,0.803447,11.3105697,21.1951748,33.3879232,3.3614182,17.6962638,0.128685,0.00880780369,3.311646,0.0497722048,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,45,0.585,0.860629,3.87424756,28.6112296,33.3879232,4.43193376,24.0417903,0.128693911,0.00881163641,4.35908547,0.0728482847,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,46,0.585,0.921716,-4.34318705,36.8094472,33.3879232,5.50495223,31.1669745,0.128703586,0.00881696382,5.40664209,0.0983101318,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,47,0.585,0.98041,-12.0819303,44.5283677,33.3879232,6.43104985,37.9597811,0.128712847,0.00882387346,6.30922627,0.121823578,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,48,0.585,1.031443,-18.2886026,50.7136627,33.3879232,7.12045875,43.4556512,0.128720506,0.00883226336,6.98037821,0.140080543,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,49,0.585,1.072786,-22.5572605,54.9637335,33.3879232,7.57171769,47.2544478,0.128726055,0.00884194005,7.41924336,0.152474332,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,50,0.585,1.105762,-25.1523085,57.5371311,33.3879232,7.83249079,49.5670584,0.12872943,0.0088524207,7.6728497,0.159641093,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,51,0.585,1.13299,-26.5980808,58.9647753,33.3879232,7.97735466,50.8498259,0.128731425,0.0088632666,7.81357051,0.163784151,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,52,0.585,1.156929,-27.385817,59.7327335,33.3879232,8.05344419,51.5416825,0.128732484,0.00887430052,7.88750868,0.16593551,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,53,0.585,1.179149,-27.8297139,60.1547277,33.3879232,8.09237955,51.9247298,0.128733005,0.00888534271,7.92543357,0.166945978,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,54,0.585,1.200496,-28.0991011,60.4040801,33.3879232,8.1166739,52.1497767,0.128733348,0.00889623855,7.94904351,0.167630385,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,55,0.585,1.221417,-28.2834131,60.5683765,33.3879232,8.13265208,52.298084,0.128733575,0.00890685756,7.96457087,0.16808121,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,56,0.585,1.24213,-28.4260375,60.6909956,33.3879232,8.14456511,52.4087793,0.128733745,0.00891742997,7.97614729,0.168417817,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,57,0.585,1.262735,-28.54702,60.7919774,33.3879232,8.15436804,52.4999477,0.128733885,0.0089277855,7.98567294,0.168695096,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,58,0.585,1.28328,-28.656097,60.8810559,33.3879232,8.16300854,52.5803754,0.128734008,0.00893795901,7.99406886,0.168939678,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,59,0.585,1.30379,-28.7580016,60.9629629,33.3879232,8.17094691,52.6543338,0.128734122,0.00894801759,8.00178241,0.169164505,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,60,0.585,1.324273,-28.854688,61.0396519,33.3879232,8.17837339,52.7235864,0.128734229,0.00895782444,8.00899847,0.169374918,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,3,61,0.585,1.344739,-28.9478089,61.1127755,33.3879232,8.18544882,52.7896248,0.128734331,0.00896750044,8.01587337,0.169575453,0.0,0.889691,30.80986346,59.9739,16.4396,0.65439,25.12204967
thickness.iv,4,1,0.6327,-0.157684,31.5368962,2.14101473,33.7029815,0.0827990105,1.92419686,0.128469109,0.00554974299,0.0826203956,0.00017861495,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,2,0.6327,-0.137383,31.4766393,2.1812489,33.7029815,0.0844633835,1.96276025,0.128474453,0.00555080852,0.0842671779,0.000196205615,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,3,0.6327,-0.117077,31.4153056,2.22259481,33.7029815,0.0862147259,2.00234849,0.128479778,0.00555181148,0.085999241,0.000215484937,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,4,0.6327,-0.096764,31.3528104,2.26508991,33.7029815,0.0880593382,2.04299271,0.128485107,0.00555275288,0.0878227454,0.000236592797,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,5,0.6327,-0.076446,31.28912,2.30878027,33.7029815,0.0900045953,2.08473161,0.128490431,0.00555363495,0.0897449067,0.000259688621,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,6,0.6327,-0.056121,31.224183,2.35371714,33.7029815,0.0920583618,2.12760857,0.128495748,0.00555445993,0.0917734172,0.000284944645,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,7,0.6327,-0.03579,31.1579426,2.39995742,33.7029815,0.0942291943,2.17167194,0.128501056,0.0055552302,0.0939166457,0.000312548613,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,8,0.6327,-0.015452,31.0903357,2.44756417,33.7029815,0.0965264241,2.21697545,0.128506355,0.00555594823,0.0961837184,0.000342705642,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,9,0.6327,0.004894,31.0212928,2.49660707,33.7029815,0.0989602538,2.26357856,0.128511641,0.00555661653,0.0985846135,0.000375640354,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,10,0.6327,0.025246,30.9507367,2.54716291,33.7029815,0.10154187,2.31154689,0.128516914,0.00555723766,0.10113027,0.000411599299,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,11,0.6327,0.045607,30.8785831,2.59931623,33.7029815,0.104283572,2.36095267,0.12852217,0.00555781419,0.103832718,0.000450853717,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,12,0.6327,0.065976,30.8047393,2.65315997,33.7029815,0.107198924,2.41187529,0.128527408,0.00555834863,0.106705222,0.000493702688,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,13,0.6327,0.086354,30.7291029,2.70879624,33.7029815,0.110302933,2.46440184,0.128532625,0.0055588435,0.109762456,0.000540476742,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,14,0.6327,0.106742,30.6515617,2.76633725,33.7029815,0.113612249,2.51862788,0.12853782,0.00555930123,0.113020707,0.000591541996,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,15,0.6327,0.12714,30.5719923,2.82590631,33.7029815,0.117145411,2.57465818,0.12854299,0.00555972419,0.116498106,0.000647304925,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,16,0.6327,0.147549,30.4902593,2.88763907,33.7029815,0.120923134,2.63260769,0.128548133,0.00556011468,0.120214916,0.000708217881,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,17,0.6327,0.167969,30.4062131,2.95168501,33.7029815,0.124968656,2.69260263,0.128553246,0.00556047489,0.12419387,0.000774785516,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,18,0.6327,0.188402,30.3196889,3.01820911,33.7029815,0.129308155,2.75478182,0.128558329,0.00556080694,0.128460583,0.000847572283,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,19,0.6327,0.208847,30.2305037,3.08739399,33.7029815,0.133971279,2.81929822,0.128563378,0.00556111284,0.133044068,0.000927211254,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,20,0.6327,0.229308,30.138455,3.15944236,33.7029815,0.138991801,2.88632077,0.128568392,0.00556139452,0.137977387,0.00101441455,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,21,0.6327,0.249783,30.0433167,3.23458014,33.7029815,0.144408487,2.95603663,0.128573369,0.00556165381,0.143298501,0.00110998575,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,22,0.6327,0.270276,29.9448363,3.31306033,33.7029815,0.150266264,3.02865387,0.128578308,0.00556189244,0.149051429,0.00121483483,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,23,0.6327,0.290786,29.8427284,3.39516795,33.7029815,0.156617857,3.10440477,0.128583206,0.00556211205,0.155287861,0.00132999621,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,24,0.6327,0.311317,29.7366693,3.48122655,33.7029815,0.163526198,3.18354998,0.128588062,0.00556231421,0.162069547,0.00145665107,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,25,0.6327,0.331869,29.6262883,3.57160727,33.7029815,0.171068087,3.2663838,0.128592876,0.0055625004,0.169471931,0.00159615531,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,26,0.6327,0.352444,29.5111533,3.66674159,33.7029815,0.179339945,3.35324133,0.128597646,0.005562672,0.177589869,0.00175007556,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,27,0.6327,0.373046,29.3907537,3.76714056,33.7029815,0.188467065,3.4445083,0.12860237,0.00556283038,0.186546827,0.00192023745,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,28,0.6327,0.393678,29.2644695,3.87342446,33.7029815,0.198618595,3.54063584,0.128607049,0.0055629768,0.196509802,0.00210879333,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,29,0.6327,0.414342,29.1315225,3.98637022,33.7029815,0.210031809,3.64216361,0.128611682,0.0055631125,0.207713486,0.00231832347,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,30,0.6327,0.435045,28.9909031,4.10698931,33.7029815,0.223051063,3.74975874,0.128616267,0.00556323871,0.220499066,0.00255199771,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,31,0.6327,0.455794,28.8412334,4.23665864,33.7029815,0.238189555,3.86428492,0.128620807,0.00556335665,0.235375703,0.0028138516,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,32,0.6327,0.476597,28.6805449,4.37734558,33.7029815,0.256226249,3.98693056,0.1286253,0.00556346763,0.253116961,0.0031092872,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,33,0.6327,0.497471,28.5058849,4.53200481,33.7029815,0.278357583,4.1194539,0.128629748,0.00556357309,0.27491156,0.00344602386,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,34,0.6327,0.518437,28.3125927,4.70529642,33.7029815,0.306436571,4.26466202,0.128634154,0.0055636748,0.302600607,0.00383596403,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,35,0.6327,0.539535,28.0929729,4.90491525,33.7029815,0.343354653,4.4273583,0.128638521,0.00556377514,0.339055723,0.00429892965,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,36,0.6327,0.560831,27.8337964,5.14409073,33.7029815,0.393659256,4.61622473,0.128642858,0.00556387768,0.388789038,0.00487021819,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,37,0.6327,0.582442,27.5115703,5.44631654,33.7029815,0.464556625,4.84754875,0.128647178,0.0055639882,0.458940748,0.00561587743,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,38,0.6327,0.604582,27.0836513,5.85423336,33.7029815,0.567520127,5.15249761,0.128651507,0.00556411677,0.560856936,0.00666319159,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,39,0.6327,0.62764,26.4720448,6.44583958,33.7029815,0.72075869,5.59086071,0.128655894,0.00556428153,0.71249911,0.00825957991,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
thickness.iv,4,40,0.6327,0.652321,25.5357937,7.362088,33.7029815,0.952592062,6.27527099,0.128660427,0.00556451562,0.941713436,0.0108786263,0.0,0.891426,31.03802832,60.2048,16.6575,0.652321,25.5357937
