source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
bandGap+ElectronAffinity.iv,2,37,1.2,4.066,0.673005,9.39891768,24.6362193,34.7682332,1.25197784,23.225975,0.128943024,0.0293234506,1.23134118,0.0206366649,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,38,1.2,4.066,0.736017,0.796542344,33.2185728,34.7682332,1.53448566,31.525777,0.128953947,0.0293561945,1.50853154,0.0259541163,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,39,1.2,4.066,0.800308,-8.06167465,42.0566963,34.7682332,1.78797807,40.1103542,0.128963005,0.0294010891,1.75681338,0.0311646946,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,40,1.2,4.066,0.858132,-15.626454,49.6015377,34.7682332,1.97709353,47.4660142,0.128969724,0.0294601893,1.9417547,0.035338825,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,41,1.2,4.066,0.904977,-20.9954596,54.9505376,34.7682332,2.09633463,52.6956985,0.128974111,0.0295302958,2.05823155,0.038103082,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,42,1.2,4.066,0.941349,-24.269846,58.2048699,34.7682332,2.16295121,55.8833341,0.128976673,0.0296079534,2.12325722,0.0396939879,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,43,1.2,4.066,0.97042,-26.0840486,59.9990266,34.7682332,2.19772124,57.642638,0.128978057,0.0296892187,2.15718228,0.0405389661,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,44,1.2,4.066,0.995268,-27.0535774,60.9486632,34.7682332,2.21539862,58.5745147,0.128978769,0.0297711475,2.1744178,0.040980817,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,45,1.2,4.066,1.017916,-27.5832616,61.4583416,34.7682332,2.22479499,59.074714,0.128979155,0.0298534004,2.1835818,0.0412131869,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,46,1.2,4.066,1.039474,-27.8947136,61.7497904,34.7682332,2.23011559,59.3607602,0.128979375,0.0299352829,2.18877042,0.0413451627,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,47,1.2,4.066,1.060499,-28.0997666,61.9348416,34.7682332,2.23347348,59.5423727,0.128979515,0.0300159173,2.19204486,0.0414286134,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,48,1.2,4.066,1.081261,-28.2522181,62.067292,34.7682332,2.23586698,59.6723508,0.128979614,0.0300945587,2.1943788,0.0414881759,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,49,1.2,4.066,1.101893,-28.3786084,62.1736816,34.7682332,2.23778343,59.7767455,0.128979694,0.0301729718,2.19624751,0.0415359177,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,50,1.2,4.066,1.122454,-28.4908083,62.265881,34.7682332,2.23943997,59.8672114,0.128979763,0.03024995,2.19786275,0.0415772181,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,51,1.2,4.066,1.142973,-28.5946806,62.3497528,34.7682332,2.24094346,59.9495038,0.128979826,0.0303257545,2.19932873,0.0416147294,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,52,1.2,4.066,1.163466,-28.6931037,62.4281756,34.7682332,2.24234633,60.0264485,0.128979885,0.0304008893,2.20069658,0.0416497527,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,53,1.2,4.066,1.183936,-28.7871753,62.5022467,34.7682332,2.24366882,60.0991236,0.12897994,0.0304743596,2.20198603,0.0416827875,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,54,1.2,4.066,1.204391,-28.8781793,62.5732505,34.7682332,2.24493415,60.1687894,0.128979994,0.0305469877,2.20321974,0.0417144139,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,55,1.2,4.066,1.224832,-28.9663618,62.6414326,34.7682332,2.24614706,60.2356865,0.128980045,0.0306190551,2.20440232,0.0417447453,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,56,1.2,4.066,1.24526,-29.0519291,62.7069997,34.7682332,2.24731147,60.3000183,0.128980094,0.0306897612,2.20553759,0.0417738784,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,57,1.2,4.066,1.265676,-29.1351835,62.7702537,34.7682332,2.24843295,60.3620806,0.128980141,0.0307600652,2.206631,0.0418019511,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,58,1.2,4.066,1.286081,-29.216228,62.831298,34.7682332,2.24951353,60.4219747,0.128980187,0.0308295446,2.20768452,0.0418290126,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,59,1.2,4.066,1.306475,-29.2949364,62.8900061,34.7682332,2.25055121,60.4795774,0.12898023,0.030897239,2.2086962,0.0418550096,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,60,1.2,4.066,1.32686,-29.3719531,62.9470225,34.7682332,2.2515574,60.5355199,0.128980273,0.030965018,2.20967716,0.0418802325,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,2,61,1.2,4.066,1.347235,-29.4470832,63.0021524,34.7682332,2.25252894,60.5896116,0.128980314,0.0310315076,2.21062434,0.0419045952,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
bandGap+ElectronAffinity.iv,3,1,1.2,4.165,-0.164744,32.9488912,1.80609603,34.7682332,0.0502136552,1.59143365,0.128486816,0.0359619001,0.0500282435,0.000185411765,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,2,1.2,4.165,-0.144498,32.8996951,1.83528557,34.7682332,0.0514157123,1.61940015,0.128495532,0.0359741738,0.0512169657,0.000198746571,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,3,1.2,4.165,-0.124247,32.8494536,1.86552662,34.7682332,0.0526854825,1.64835085,0.128504227,0.0359860669,0.0524721861,0.000213296416,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,4,1.2,4.165,-0.10399,32.7980973,1.89688242,34.7682332,0.054028994,1.67834295,0.128512899,0.0359975791,0.0537997992,0.000229194807,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,5,1.2,4.165,-0.083728,32.7455581,1.92942095,34.7682332,0.0554530196,1.70943767,0.128521546,0.0360087112,0.0552064269,0.000246592674,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,6,1.2,4.165,-0.063459,32.6917618,1.9632163,34.7682332,0.0569651608,1.74170151,0.128530163,0.0360194638,0.0566995002,0.000265660641,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,7,1.2,4.165,-0.043183,32.6366279,1.9983494,34.7682332,0.0585739729,1.77520684,0.128538748,0.0360298382,0.058287381,0.000286591953,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,8,1.2,4.165,-0.0229,32.5800675,2.03490889,34.7682332,0.0602891128,1.81003265,0.128547296,0.0360398356,0.0599795069,0.000309605906,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,9,1.2,4.165,-0.00261,32.5219832,2.07299209,34.7682332,0.0621215151,1.84626532,0.128555804,0.0360494578,0.0617865632,0.000334951857,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,10,1.2,4.165,0.017689,32.4622678,2.11270619,34.7682332,0.0640836028,1.88399961,0.128564268,0.036058707,0.0637206889,0.000362913937,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,11,1.2,4.165,0.037996,32.4008032,2.15416956,34.7682332,0.0661895411,1.92333975,0.128572683,0.0360675854,0.0657957245,0.0003938166,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,12,1.2,4.165,0.058313,32.3374581,2.19751341,34.7682332,0.0684555458,1.96440072,0.128581046,0.0360760959,0.0680275146,0.000428031191,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,13,1.2,4.165,0.07864,32.2720867,2.2428836,34.7682332,0.0709002631,2.00730975,0.128589351,0.0360842416,0.0704342794,0.000465983728,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,14,1.2,4.165,0.098977,32.2045443,2.29044018,34.7682332,0.0735454143,2.05220515,0.128597589,0.0360920269,0.0730372478,0.000508166474,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,15,1.2,4.165,0.119327,32.1346135,2.34037081,34.7682332,0.0764157596,2.09924983,0.128605765,0.0360994545,0.0758606193,0.000555140372,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,16,1.2,4.165,0.139689,32.0621056,2.39287848,34.7682332,0.0795408082,2.14861727,0.128613871,0.0361065294,0.0789332476,0.000607560672,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,17,1.2,4.165,0.160066,31.9867882,2.44819575,34.7682332,0.0829553086,2.20050528,0.128621901,0.0361132567,0.0822891233,0.000666185282,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,18,1.2,4.165,0.180458,31.9083961,2.50658756,34.7682332,0.0867008976,2.25513717,0.128629852,0.0361196418,0.0859690013,0.000731896323,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,19,1.2,4.165,0.200867,31.8266251,2.56835822,34.7682332,0.0908283075,2.31276651,0.128637718,0.0361256906,0.090022583,0.000805724431,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,20,1.2,4.165,0.221294,31.7411221,2.63386096,34.7682332,0.0954007174,2.37368334,0.128645496,0.0361314099,0.0945118382,0.000888879183,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,21,1.2,4.165,0.241743,31.6514711,2.70351154,34.7682332,0.100499008,2.43822254,0.128653183,0.0361368066,0.09951622,0.000982788025,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,22,1.2,4.165,0.262214,31.5571736,2.77780854,34.7682332,0.106230182,2.5067757,0.128660773,0.0361418887,0.105141034,0.00108914757,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,23,1.2,4.165,0.282712,31.4576167,2.85736496,34.7682332,0.112740998,2.57980904,0.128668265,0.0361466645,0.111531004,0.00120999403,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,24,1.2,4.165,0.30324,31.3520222,2.9429589,34.7682332,0.120240059,2.65789204,0.128675655,0.0361511434,0.118892253,0.00134780527,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,25,1.2,4.165,0.323803,31.239363,3.03561741,34.7682332,0.129033263,2.74174588,0.12868294,0.0361553357,0.127527604,0.00150565837,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,26,1.2,4.165,0.344409,31.1182208,3.13675881,34.7682332,0.139580017,2.83232942,0.128690119,0.0361592526,0.137892527,0.00168749007,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,27,1.2,4.165,0.365067,30.9865396,3.24843927,34.7682332,0.152581254,2.93099792,0.12869719,0.0361629071,0.150682698,0.00189855622,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,28,1.2,4.165,0.385794,30.8411873,3.37379064,34.7682332,0.169116433,3.03980374,0.128704152,0.0361663143,0.166970146,0.00214628728,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,29,1.2,4.165,0.406614,30.6771619,3.51781502,34.7682332,0.190857348,3.16207717,0.128711007,0.036169493,0.1884154,0.00244194758,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,30,1.2,4.165,0.427569,30.4861207,3.6888551,34.7682332,0.220404909,3.30355996,0.128717755,0.0361724677,0.217600967,0.00280394153,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,31,1.2,4.165,0.448732,30.2536236,3.90135095,34.7682332,0.261824793,3.47462648,0.128724403,0.0361752734,0.258560292,0.00326450095,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,32,1.2,4.165,0.47023,29.9539413,4.18103222,34.7682332,0.321501204,3.69462209,0.128730958,0.0361779646,0.317617945,0.0038832584,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,33,1.2,4.165,0.492298,29.5403518,4.5746201,34.7682332,0.40947857,4.00022346,0.128737441,0.0361806312,0.404704032,0.00477453759,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,34,1.2,4.165,0.515362,28.9275094,5.16746062,34.7682332,0.541475022,4.46105828,0.128743885,0.0361834306,0.535314363,0.00616065844,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,35,1.2,4.165,0.540193,27.9614446,6.11352304,34.7682332,0.741560855,5.20702519,0.128750355,0.0361866449,0.733091366,0.00846948965,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,36,1.2,4.165,0.568121,26.3758667,7.67909732,34.7682332,1.04460736,6.46954221,0.128756968,0.0361907779,1.0321187,0.0124886606,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,37,1.2,4.165,0.60124,23.7520968,10.2828623,34.7682332,1.49504811,8.62285358,0.128763916,0.0361966954,1.47551961,0.019528505,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,38,1.2,4.165,0.642241,19.5517566,14.4632115,34.7682332,2.13404482,12.1641895,0.128771466,0.0362057637,2.10269049,0.0313543316,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,39,1.2,4.165,0.693262,13.3476286,20.6472873,34.7682332,2.96727103,17.5150166,0.128779831,0.0362198277,2.9178747,0.0493963322,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,40,1.2,4.165,0.75359,5.28194446,28.6931619,34.7682332,3.92693618,24.6011958,0.12878902,0.0362409112,3.85378388,0.0731522961,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,41,1.2,4.165,0.818265,-3.65294808,37.6075691,34.7682332,4.87452958,32.5679706,0.128798419,0.036270504,4.77536911,0.0991604742,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,42,1.2,4.165,0.879713,-11.9425629,45.8783896,34.7682332,5.66876025,40.0445128,0.128807084,0.0363094079,5.54606648,0.122693776,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,43,1.2,4.165,0.932044,-18.4087231,52.3244676,34.7682332,6.23560322,45.9236937,0.128813907,0.0363567692,6.09531503,0.140288195,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,44,1.2,4.165,0.973562,-22.712445,56.6064569,34.7682332,6.58637163,49.8548558,0.128818495,0.0364109872,6.43494318,0.151428452,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,45,1.2,4.165,1.006191,-25.2382985,59.1142,34.7682332,6.78640911,52.1625002,0.128821319,0.0364693999,6.62841536,0.157993745,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,46,1.2,4.165,1.03311,-26.6219799,60.4780987,34.7682332,6.89157357,53.421173,0.128822849,0.0365292979,6.73012905,0.161444522,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,47,1.2,4.165,1.056852,-27.3704491,61.2046166,34.7682332,6.94411039,54.0950926,0.128823611,0.0365899645,6.78101559,0.163094798,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,48,1.2,4.165,1.078948,-27.7896772,61.603789,34.7682332,6.97404156,54.4642727,0.128824061,0.0366506382,6.80996313,0.16407843,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,49,1.2,4.165,1.100238,-28.0475156,61.8415958,34.7682332,6.99179412,54.6842668,0.128824329,0.036710596,6.82713151,0.164662613,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,50,1.2,4.165,1.12113,-28.2260595,62.000118,34.7682332,7.00359322,54.8309315,0.128824508,0.0367687142,6.83854206,0.165051156,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,51,1.2,4.165,1.141829,-28.3657937,62.1198356,34.7682332,7.01248557,54.9416986,0.128824643,0.036826762,6.84714144,0.165344129,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,52,1.2,4.165,1.162426,-28.4852937,62.2193215,34.7682332,7.01986277,55.0337501,0.128824756,0.0368838753,6.8542755,0.16558727,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,53,1.2,4.165,1.182968,-28.5935466,62.3075616,34.7682332,7.0263968,55.1154001,0.128824855,0.0369398643,6.86059411,0.165802689,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,54,1.2,4.165,1.203474,-28.694891,62.3888942,34.7682332,7.03241168,55.1906626,0.128824948,0.0369949219,6.86641063,0.166001049,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,55,1.2,4.165,1.223957,-28.7914881,62.4654806,34.7682332,7.03806941,55.2615367,0.128825034,0.0370494233,6.8718817,0.166187706,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,56,1.2,4.165,1.24442,-28.8840923,62.5380739,34.7682332,7.04342575,55.3287205,0.128825117,0.0371025049,6.8770613,0.166364443,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,57,1.2,4.165,1.264869,-28.9738541,62.607825,34.7682332,7.04856678,55.393278,0.128825196,0.0371550328,6.88203267,0.166534111,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,58,1.2,4.165,1.285304,-29.0608779,62.6748386,34.7682332,7.05350107,55.4553055,0.128825272,0.0372067522,6.88680407,0.166696996,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,59,1.2,4.165,1.305727,-29.1454806,62.7394313,34.7682332,7.0582524,55.5150955,0.128825345,0.037258088,6.89139852,0.166853876,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,60,1.2,4.165,1.326139,-29.2277825,62.8017236,34.7682332,7.06283015,55.5727592,0.128825416,0.0373087361,6.8958251,0.167005055,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,3,61,1.2,4.165,1.346539,-29.307899,62.8618306,34.7682332,7.06724327,55.6284034,0.128825484,0.0373583878,6.90009245,0.167150828,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
bandGap+ElectronAffinity.iv,4,1,1.2,4.266,-0.164589,32.9178459,1.83717692,34.7682332,0.0509978805,1.62034214,0.128348923,0.0374879726,0.0508425321,0.00015534831,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,2,1.2,4.266,-0.144327,32.865306,1.86971836,34.7682332,0.0521934746,1.65165182,0.128352813,0.0375202517,0.0520281245,0.0001653501,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,3,1.2,4.266,-0.124056,32.8112908,1.90373338,34.7682332,0.0534503615,1.68437415,0.128356616,0.0375522515,0.0532743353,0.000176026193,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,4,1.2,4.266,-0.103778,32.7556917,1.93933235,34.7682332,0.0547735108,1.71861455,0.128360332,0.0375839557,0.0545860784,0.000187432348,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,5,1.2,4.266,-0.083492,32.6983874,1.9766365,34.7682332,0.0561684401,1.75448875,0.128363962,0.037615345,0.0559688052,0.000199634846,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,6,1.2,4.266,-0.063196,32.6392456,2.01577825,34.7682332,0.0576413202,1.79212303,0.128367508,0.0376463984,0.057428611,0.00021270919,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,7,1.2,4.266,-0.042891,32.5781215,2.05690221,34.7682332,0.0591990768,1.83165507,0.128370973,0.0376770929,0.058972335,0.000226741761,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,8,1.2,4.266,-0.022574,32.5148572,2.10016623,34.7682332,0.0608495128,1.87323496,0.128374358,0.037707403,0.060607681,0.000241831805,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,9,1.2,4.266,-0.002246,32.4492806,2.14574264,34.7682332,0.0626014564,1.91702622,0.128377667,0.0377373013,0.0623433626,0.000258093827,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,10,1.2,4.266,0.018094,32.3812037,2.19381941,34.7682332,0.064464941,1.96320681,0.1283809,0.0377667576,0.0641892805,0.00027566046,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,11,1.2,4.266,0.038448,32.3104214,2.24460151,34.7682332,0.0664514261,2.01197028,0.128384061,0.0377957391,0.0661567401,0.000294685934,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,12,1.2,4.266,0.058816,32.2367104,2.29831234,34.7682332,0.0685740719,2.0635269,0.128387152,0.0378242105,0.0682587216,0.000315350251,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,13,1.2,4.266,0.079201,32.1598273,2.35519521,34.7682332,0.0708480844,2.11810482,0.128390176,0.0378521334,0.0705102202,0.000337864215,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,14,1.2,4.266,0.099602,32.0795073,2.41551512,34.7682332,0.0732911573,2.17595136,0.128393136,0.0378794669,0.0729286818,0.000362475516,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,15,1.2,4.266,0.120023,31.9954614,2.47956061,34.7682332,0.0759240489,2.23733436,0.128396033,0.0379061671,0.0755345729,0.000389476069,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,16,1.2,4.266,0.140463,31.9073756,2.54764617,34.7682332,0.078771359,2.30254375,0.128398871,0.037932188,0.078352148,0.000419210917,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,17,1.2,4.266,0.160925,31.8149063,2.62011514,34.7682332,0.0818626059,2.3718934,0.128401653,0.0379574816,0.0814105169,0.000452089057,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,18,1.2,4.266,0.181412,31.7176775,2.69734365,34.7682332,0.08523378,2.44572349,0.128404382,0.0379819981,0.0847451833,0.000488596699,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,19,1.2,4.266,0.201924,31.615275,2.77974616,34.7682332,0.0889296644,2.52440375,0.128407061,0.0380056873,0.0884003507,0.000529313706,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,20,1.2,4.266,0.222464,31.5072369,2.86778374,34.7682332,0.0930074307,2.60833811,0.128409694,0.0380284991,0.0924324963,0.000574934365,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
bandGap+ElectronAffinity.iv,4,21,1.2,4.266,0.243035,31.3930435,2.96197674,34.7682332,0.0975423615,2.69797171,0.128412283,0.0380503848,0.0969160671,0.000626294377,0.0,0.791925,32.44188304,57.1799,14.6904,0.5453,26.94002658
