source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],thickness[µm],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
thickness+bandgap.iv,1,44,1.2,3.97,,1.001125,-28.2250187,62.120564,34.7682332,0.683082761,61.2838612,0.128998478,0.0246216047,0.663803865,0.0192788964,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,45,1.2,3.97,,1.021715,-28.3429392,62.2184845,34.7682332,0.683374048,61.3814107,0.128998546,0.0247011607,0.664084354,0.019289694,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,46,1.2,3.97,,1.042251,-28.4502768,62.3058219,34.7682332,0.683633265,61.4684108,0.128998606,0.0247793073,0.664333951,0.0192993134,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,47,1.2,3.97,,1.062755,-28.5510284,62.3865735,34.7682332,0.68387246,61.5488461,0.128998662,0.0248563061,0.664564262,0.0193081982,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,48,1.2,3.97,,1.083236,-28.6471937,62.4627388,34.7682332,0.684097662,61.6247098,0.128998714,0.0249326684,0.664781092,0.0193165701,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,49,1.2,3.97,,1.103697,-28.7394472,62.5349922,34.7682332,0.684310951,61.696675,0.128998764,0.0250074778,0.664986447,0.0193245042,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,50,1.2,3.97,,1.124145,-28.8289108,62.6044558,34.7682332,0.68451567,61.7658599,0.128998812,0.0250813794,0.665183543,0.0193321271,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,51,1.2,3.97,,1.144578,-28.9156672,62.6712122,34.7682332,0.684712121,61.8323469,0.128998858,0.0251542863,0.665372675,0.019339446,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,52,1.2,3.97,,1.165,-29.0000234,62.7355684,34.7682332,0.684901227,61.8964415,0.128998902,0.0252267778,0.665554731,0.019346496,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,53,1.2,3.97,,1.18541,-29.082096,62.7976409,34.7682332,0.685083368,61.9582602,0.128998945,0.0252984348,0.665730077,0.0193532904,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,54,1.2,3.97,,1.20581,-29.161998,62.8575429,34.7682332,0.685258908,62.0179162,0.128998986,0.0253688279,0.665899066,0.0193598422,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,55,1.2,3.97,,1.226199,-29.2397034,62.9152483,34.7682332,0.685427798,62.075383,0.128999026,0.025438504,0.66606165,0.0193661476,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,56,1.2,3.97,,1.246578,-29.3156893,62.9712342,34.7682332,0.685591423,62.1311365,0.128999064,0.0255071642,0.666219159,0.0193722641,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,57,1.2,3.97,,1.26695,-29.3899529,63.0254977,34.7682332,0.685749824,62.1851732,0.128999101,0.025575616,0.666371637,0.0193781869,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,58,1.2,3.97,,1.287313,-29.4625301,63.0780749,34.7682332,0.685903121,62.2375293,0.128999137,0.0256433695,0.666519199,0.0193839213,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,59,1.2,3.97,,1.307668,-29.5335139,63.1290587,34.7682332,0.686051598,62.2882975,0.128999172,0.025710449,0.66666212,0.0193894782,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,60,1.2,3.97,,1.328015,-29.6029301,63.1784749,34.7682332,0.686195351,62.337504,0.128999206,0.025776335,0.66680049,0.019394861,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,1,61,1.2,3.97,,1.348355,-29.6709566,63.2265013,34.7682332,0.686334902,62.385325,0.128999239,0.0258421228,0.666934813,0.0194000888,0.0,0.651845,32.40330991,53.3602,11.2707,0.42848,26.30394737
thickness+bandgap.iv,2,1,1.2,4.066,,-0.164892,32.9783147,1.77682886,34.7682332,0.0556517678,1.56341453,0.128535815,0.0292267524,0.055114837,0.000536930784,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,2,1.2,4.066,,-0.144645,32.9289872,1.80615519,34.7682332,0.0571568832,1.59122366,0.128545611,0.0292290313,0.0565896467,0.000567236466,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,3,1.2,4.066,,-0.124393,32.8785215,1.8366209,34.7682332,0.0587547495,1.62007947,0.128555453,0.0292312298,0.0581547404,0.000600009115,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,4,1.2,4.066,,-0.104134,32.8268408,1.86830157,34.7682332,0.0604541353,1.65004874,0.128565343,0.0292333485,0.0598186279,0.00063550731,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,5,1.2,4.066,,-0.083869,32.7738623,1.90128001,34.7682332,0.0622648858,1.68120446,0.128575283,0.0292353886,0.0615908637,0.000674022165,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,6,1.2,4.066,,-0.063597,32.719495,1.93564728,34.7682332,0.064198079,1.71362657,0.128585277,0.0292373509,0.0634821971,0.000715881928,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,7,1.2,4.066,,-0.043318,32.6636385,1.97150373,34.7682332,0.0662662096,1.74740295,0.128595326,0.0292392368,0.0655047522,0.000761457409,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,8,1.2,4.066,,-0.023031,32.6061819,2.00896031,34.7682332,0.0684834062,1.78263042,0.128605434,0.0292410473,0.0676722379,0.000811168288,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,9,1.2,4.066,,-0.002735,32.5470021,2.04814002,34.7682332,0.0708656872,1.81941595,0.128615603,0.0292427837,0.0700001967,0.00086549047,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,10,1.2,4.066,,0.01757,32.4859624,2.08917967,34.7682332,0.073431264,1.85787813,0.128625837,0.0292444474,0.0725062993,0.000924964677,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,11,1.2,4.066,,0.037885,32.42291,2.13223194,34.7682332,0.0762009023,1.89814886,0.12863614,0.0292460399,0.0752106958,0.000990206507,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,12,1.2,4.066,,0.058212,32.357674,2.17746786,34.7682332,0.0791983563,1.94037543,0.128646515,0.0292475628,0.0781364381,0.00106191825,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,13,1.2,4.066,,0.07855,32.2900619,2.22507984,34.7682332,0.0824508947,1.98472296,0.128656966,0.0292490177,0.0813099919,0.00114090279,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,14,1.2,4.066,,0.098901,32.2198562,2.2752854,34.7682332,0.0859899447,2.03137755,0.128667498,0.0292504067,0.0847618647,0.00122808003,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,15,1.2,4.066,,0.119266,32.1468096,2.3283319,34.7682332,0.089851896,2.08055016,0.128678117,0.0292517316,0.0885273896,0.00132450639,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,16,1.2,4.066,,0.139647,32.0706387,2.3845027,34.7682332,0.0940791223,2.13248176,0.128688826,0.0292529946,0.0926477244,0.00143139793,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,17,1.2,4.066,,0.160045,31.9910157,2.44412552,34.7682332,0.0987213184,2.18745037,0.128699632,0.029254198,0.0971711602,0.00155015816,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,18,1.2,4.066,,0.180462,31.9075567,2.50758429,34.7682332,0.103837305,2.2457811,0.12871054,0.0292553444,0.102154894,0.00168241136,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,19,1.2,4.066,,0.200901,31.8198041,2.57533673,34.7682332,0.109497566,2.30786117,0.128721558,0.0292564365,0.107667523,0.0018300432,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,20,1.2,4.066,,0.221364,31.7271986,2.64794189,34.7682332,0.11578794,2.37416379,0.128732691,0.0292574774,0.11379269,0.00199525046,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,21,1.2,4.066,,0.241855,31.6290353,2.72610496,34.7682332,0.122815208,2.44528734,0.128743949,0.0292584706,0.120634605,0.00218060301,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,22,1.2,4.066,,0.262378,31.5243868,2.81075309,34.7682332,0.130715757,2.52202257,0.128755337,0.0292594202,0.128326634,0.00238912274,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,23,1.2,4.066,,0.28294,31.4119725,2.90316701,34.7682332,0.139669254,2.60547056,0.128766865,0.029260331,0.137044867,0.00262438696,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,24,1.2,4.066,,0.30355,31.2899251,3.00521402,34.7682332,0.149920331,2.69725394,0.128778542,0.0292612092,0.147029661,0.00289066974,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,25,1.2,4.066,,0.324223,31.1553738,3.11976489,34.7682332,0.161812801,2.79989965,0.128790376,0.0292620634,0.158619656,0.00319314535,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,26,1.2,4.066,,0.344982,31.0036933,3.25144474,34.7682332,0.175843021,2.91753643,0.128802378,0.0292629058,0.172304821,0.00353820064,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,27,1.2,4.066,,0.365864,30.82715,3.40798746,34.7682332,0.192741939,3.05716721,0.128814556,0.0292637558,0.188807992,0.00393394707,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,28,1.2,4.066,,0.386938,30.6124647,3.60267217,34.7682332,0.213599626,3.23098098,0.128826919,0.0292646447,0.209208512,0.00439111395,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,29,1.2,4.066,,0.408318,30.3364647,3.85867073,34.7682332,0.24005223,3.46051341,0.128839473,0.0292656262,0.235127547,0.00492468216,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,30,1.2,4.066,,0.430208,29.9584546,4.21667938,34.7682332,0.274558481,3.78400189,0.128852221,0.0292667931,0.269001523,0.00555695811,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,31,1.2,4.066,,0.452964,29.4072209,4.74791156,34.7682332,0.320794813,4.26898328,0.128865158,0.029268309,0.314471433,0.00632338007,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,32,1.2,4.066,,0.477199,28.5601466,5.57498426,34.7682332,0.384172649,5.03266288,0.128878267,0.0292704606,0.376889481,0.0072831681,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,33,1.2,4.066,,0.503934,27.2132847,6.90184049,34.7682332,0.47236748,6.27130776,0.128891506,0.0292737451,0.463830217,0.0085372635,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,34,1.2,4.066,,0.534756,25.0488625,9.04627873,34.7682332,0.595415135,8.29267979,0.128904793,0.0292790093,0.585161793,0.010253342,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,35,1.2,4.066,,0.571853,21.6293902,12.4457491,34.7682332,0.764210509,11.523333,0.128917992,0.0292875968,0.751531218,0.0126792911,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,36,1.2,4.066,,0.617563,16.4874053,17.5677289,34.7682332,0.985439227,16.4240573,0.128930862,0.0293015242,0.969340951,0.0160982763,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,37,1.2,4.066,,0.673005,9.39891768,24.6362193,34.7682332,1.25197784,23.225975,0.128943024,0.0293234506,1.23134118,0.0206366649,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,38,1.2,4.066,,0.736017,0.796542344,33.2185728,34.7682332,1.53448566,31.525777,0.128953947,0.0293561945,1.50853154,0.0259541163,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,39,1.2,4.066,,0.800308,-8.06167465,42.0566963,34.7682332,1.78797807,40.1103542,0.128963005,0.0294010891,1.75681338,0.0311646946,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,40,1.2,4.066,,0.858132,-15.626454,49.6015377,34.7682332,1.97709353,47.4660142,0.128969724,0.0294601893,1.9417547,0.035338825,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,41,1.2,4.066,,0.904977,-20.9954596,54.9505376,34.7682332,2.09633463,52.6956985,0.128974111,0.0295302958,2.05823155,0.038103082,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,42,1.2,4.066,,0.941349,-24.269846,58.2048699,34.7682332,2.16295121,55.8833341,0.128976673,0.0296079534,2.12325722,0.0396939879,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,43,1.2,4.066,,0.97042,-26.0840486,59.9990266,34.7682332,2.19772124,57.642638,0.128978057,0.0296892187,2.15718228,0.0405389661,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,44,1.2,4.066,,0.995268,-27.0535774,60.9486632,34.7682332,2.21539862,58.5745147,0.128978769,0.0297711475,2.1744178,0.040980817,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,45,1.2,4.066,,1.017916,-27.5832616,61.4583416,34.7682332,2.22479499,59.074714,0.128979155,0.0298534004,2.1835818,0.0412131869,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,46,1.2,4.066,,1.039474,-27.8947136,61.7497904,34.7682332,2.23011559,59.3607602,0.128979375,0.0299352829,2.18877042,0.0413451627,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,47,1.2,4.066,,1.060499,-28.0997666,61.9348416,34.7682332,2.23347348,59.5423727,0.128979515,0.0300159173,2.19204486,0.0414286134,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,48,1.2,4.066,,1.081261,-28.2522181,62.067292,34.7682332,2.23586698,59.6723508,0.128979614,0.0300945587,2.1943788,0.0414881759,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,49,1.2,4.066,,1.101893,-28.3786084,62.1736816,34.7682332,2.23778343,59.7767455,0.128979694,0.0301729718,2.19624751,0.0415359177,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,50,1.2,4.066,,1.122454,-28.4908083,62.265881,34.7682332,2.23943997,59.8672114,0.128979763,0.03024995,2.19786275,0.0415772181,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,51,1.2,4.066,,1.142973,-28.5946806,62.3497528,34.7682332,2.24094346,59.9495038,0.128979826,0.0303257545,2.19932873,0.0416147294,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,52,1.2,4.066,,1.163466,-28.6931037,62.4281756,34.7682332,2.24234633,60.0264485,0.128979885,0.0304008893,2.20069658,0.0416497527,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,53,1.2,4.066,,1.183936,-28.7871753,62.5022467,34.7682332,2.24366882,60.0991236,0.12897994,0.0304743596,2.20198603,0.0416827875,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,54,1.2,4.066,,1.204391,-28.8781793,62.5732505,34.7682332,2.24493415,60.1687894,0.128979994,0.0305469877,2.20321974,0.0417144139,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,55,1.2,4.066,,1.224832,-28.9663618,62.6414326,34.7682332,2.24614706,60.2356865,0.128980045,0.0306190551,2.20440232,0.0417447453,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,56,1.2,4.066,,1.24526,-29.0519291,62.7069997,34.7682332,2.24731147,60.3000183,0.128980094,0.0306897612,2.20553759,0.0417738784,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,57,1.2,4.066,,1.265676,-29.1351835,62.7702537,34.7682332,2.24843295,60.3620806,0.128980141,0.0307600652,2.206631,0.0418019511,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,58,1.2,4.066,,1.286081,-29.216228,62.831298,34.7682332,2.24951353,60.4219747,0.128980187,0.0308295446,2.20768452,0.0418290126,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,59,1.2,4.066,,1.306475,-29.2949364,62.8900061,34.7682332,2.25055121,60.4795774,0.12898023,0.030897239,2.2086962,0.0418550096,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,60,1.2,4.066,,1.32686,-29.3719531,62.9470225,34.7682332,2.2515574,60.5355199,0.128980273,0.030965018,2.20967716,0.0418802325,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,2,61,1.2,4.066,,1.347235,-29.4470832,63.0021524,34.7682332,2.25252894,60.5896116,0.128980314,0.0310315076,2.21062434,0.0419045952,0.0,0.741823,32.53888716,56.8135,13.7137,0.503934,27.21328474
thickness+bandgap.iv,3,1,1.2,4.165,,-0.164744,32.9488912,1.80609603,34.7682332,0.0502136552,1.59143365,0.128486816,0.0359619001,0.0500282435,0.000185411765,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,2,1.2,4.165,,-0.144498,32.8996951,1.83528557,34.7682332,0.0514157123,1.61940015,0.128495532,0.0359741738,0.0512169657,0.000198746571,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,3,1.2,4.165,,-0.124247,32.8494536,1.86552662,34.7682332,0.0526854825,1.64835085,0.128504227,0.0359860669,0.0524721861,0.000213296416,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,4,1.2,4.165,,-0.10399,32.7980973,1.89688242,34.7682332,0.054028994,1.67834295,0.128512899,0.0359975791,0.0537997992,0.000229194807,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,5,1.2,4.165,,-0.083728,32.7455581,1.92942095,34.7682332,0.0554530196,1.70943767,0.128521546,0.0360087112,0.0552064269,0.000246592674,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,6,1.2,4.165,,-0.063459,32.6917618,1.9632163,34.7682332,0.0569651608,1.74170151,0.128530163,0.0360194638,0.0566995002,0.000265660641,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,7,1.2,4.165,,-0.043183,32.6366279,1.9983494,34.7682332,0.0585739729,1.77520684,0.128538748,0.0360298382,0.058287381,0.000286591953,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,8,1.2,4.165,,-0.0229,32.5800675,2.03490889,34.7682332,0.0602891128,1.81003265,0.128547296,0.0360398356,0.0599795069,0.000309605906,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,9,1.2,4.165,,-0.00261,32.5219832,2.07299209,34.7682332,0.0621215151,1.84626532,0.128555804,0.0360494578,0.0617865632,0.000334951857,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,10,1.2,4.165,,0.017689,32.4622678,2.11270619,34.7682332,0.0640836028,1.88399961,0.128564268,0.036058707,0.0637206889,0.000362913937,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,11,1.2,4.165,,0.037996,32.4008032,2.15416956,34.7682332,0.0661895411,1.92333975,0.128572683,0.0360675854,0.0657957245,0.0003938166,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,12,1.2,4.165,,0.058313,32.3374581,2.19751341,34.7682332,0.0684555458,1.96440072,0.128581046,0.0360760959,0.0680275146,0.000428031191,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,13,1.2,4.165,,0.07864,32.2720867,2.2428836,34.7682332,0.0709002631,2.00730975,0.128589351,0.0360842416,0.0704342794,0.000465983728,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,14,1.2,4.165,,0.098977,32.2045443,2.29044018,34.7682332,0.0735454143,2.05220515,0.128597589,0.0360920269,0.0730372478,0.000508166474,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,15,1.2,4.165,,0.119327,32.1346135,2.34037081,34.7682332,0.0764157596,2.09924983,0.128605765,0.0360994545,0.0758606193,0.000555140372,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,16,1.2,4.165,,0.139689,32.0621056,2.39287848,34.7682332,0.0795408082,2.14861727,0.128613871,0.0361065294,0.0789332476,0.000607560672,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,17,1.2,4.165,,0.160066,31.9867882,2.44819575,34.7682332,0.0829553086,2.20050528,0.128621901,0.0361132567,0.0822891233,0.000666185282,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,18,1.2,4.165,,0.180458,31.9083961,2.50658756,34.7682332,0.0867008976,2.25513717,0.128629852,0.0361196418,0.0859690013,0.000731896323,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,19,1.2,4.165,,0.200867,31.8266251,2.56835822,34.7682332,0.0908283075,2.31276651,0.128637718,0.0361256906,0.090022583,0.000805724431,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,20,1.2,4.165,,0.221294,31.7411221,2.63386096,34.7682332,0.0954007174,2.37368334,0.128645496,0.0361314099,0.0945118382,0.000888879183,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,21,1.2,4.165,,0.241743,31.6514711,2.70351154,34.7682332,0.100499008,2.43822254,0.128653183,0.0361368066,0.09951622,0.000982788025,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,22,1.2,4.165,,0.262214,31.5571736,2.77780854,34.7682332,0.106230182,2.5067757,0.128660773,0.0361418887,0.105141034,0.00108914757,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,23,1.2,4.165,,0.282712,31.4576167,2.85736496,34.7682332,0.112740998,2.57980904,0.128668265,0.0361466645,0.111531004,0.00120999403,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,24,1.2,4.165,,0.30324,31.3520222,2.9429589,34.7682332,0.120240059,2.65789204,0.128675655,0.0361511434,0.118892253,0.00134780527,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,25,1.2,4.165,,0.323803,31.239363,3.03561741,34.7682332,0.129033263,2.74174588,0.12868294,0.0361553357,0.127527604,0.00150565837,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,26,1.2,4.165,,0.344409,31.1182208,3.13675881,34.7682332,0.139580017,2.83232942,0.128690119,0.0361592526,0.137892527,0.00168749007,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,27,1.2,4.165,,0.365067,30.9865396,3.24843927,34.7682332,0.152581254,2.93099792,0.12869719,0.0361629071,0.150682698,0.00189855622,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,28,1.2,4.165,,0.385794,30.8411873,3.37379064,34.7682332,0.169116433,3.03980374,0.128704152,0.0361663143,0.166970146,0.00214628728,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,29,1.2,4.165,,0.406614,30.6771619,3.51781502,34.7682332,0.190857348,3.16207717,0.128711007,0.036169493,0.1884154,0.00244194758,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,30,1.2,4.165,,0.427569,30.4861207,3.6888551,34.7682332,0.220404909,3.30355996,0.128717755,0.0361724677,0.217600967,0.00280394153,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,31,1.2,4.165,,0.448732,30.2536236,3.90135095,34.7682332,0.261824793,3.47462648,0.128724403,0.0361752734,0.258560292,0.00326450095,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,32,1.2,4.165,,0.47023,29.9539413,4.18103222,34.7682332,0.321501204,3.69462209,0.128730958,0.0361779646,0.317617945,0.0038832584,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
thickness+bandgap.iv,3,33,1.2,4.165,,0.492298,29.5403518,4.5746201,34.7682332,0.40947857,4.00022346,0.128737441,0.0361806312,0.404704032,0.00477453759,0.0,0.792083,32.51439535,58.6492,15.1046,0.540193,27.96144457
